EVENT_ID,EVENT_YEAR,EVENT_DATE,EVENT_COUNTRY,EVENT_REGION,EVENT_CITY,ATTACK_SUCCESS_FLG,ATTACK_SUICIDE_FLG,TARGET_1_TYPE,TARGET_1_SUBTYPE,TARGET_1_GROUP_NAME,TARGET_1_NAME,TARGET_1_NATIONALITY,TARGET_2_TYPE,TARGET_2_SUBTYPE,TARGET_2_GROUP_NAME,TARGET_2_NAME,TARGET_2_NATIONALITY,TARGET_3_TYPE,TARGET_3_SUBTYPE,TARGET_3_GROUP_NAME,TARGET_3_NAME,TARGET_3_NATIONALITY,PERP_1_GROUP_NAME,PERP_1_SUBGROUP_NAME,PERP_2_GROUP_NAME,PERP_2_SUBGROUP_NAME,PERP_3_GROUP_NAME,PERP_3_SUBGROUP_NAME,PERP_TOTAL,PERP_TOTAL_GROUP,PERP_CUSTODY_TOTAL,PERP_CUSTODY_TOTAL_GROUP,PERP_CLAIMED_RESPONSIBILITY_FLG,PERP_CLAIM_MODE,WEAPON_1_TYPE,WEAPON_1_SUBTYPE,WEAPON_2_TYPE,WEAPON_2_SUBTYPE,WEAPON_3_TYPE,WEAPON_3_SUBTYPE,WEAPON_4_TYPE,WEAPON_4_SUBTYPE,WEAPON_DETAIL,KILLED_TOTAL,KILLED_TOTAL_GROUP,KILLED_US_TOTAL,KILLED_US_TOTAL_GROUP,KILLED_PERP_TOTAL,KILLED_PERP_TOTAL_GROUP,WOUNDED_TOTAL,WOUNDED_TOTAL_GROUP,WOUNDED_US_TOTAL,WOUNDED_US_TOTAL_GROUP,WOUNDED_PERP_TOTAL,WOUNDED_PERP_TOTAL_GROUP,PROPERTY_DAMAGE_RANGE,PROPERTY_DAMAGE_VALUE,PROPERTY_DAMAGE_DETAIL,HOSTAGE_FLG,HOSTAGE_TOTAL,HOSTAGE_TOTAL_GROUP,HOSTAGE_US_TOTAL,HOSTAGE_US_TOTAL_GROUP,HOSTAGE_RELEASED_TOTAL,HOSTAGE_RELEASED_TOTAL_GROUP,HOSTAGE_OUTCOME_DETAIL,DIVERSION_DESTINATION_COUNTRY,RESOLUTION_DESTINATION_COUNTRY,RANSOM_FLG,RANSOM_DEMANDED,RANSOM_DEMANDED_US,RANSOM_PAID,RANSOM_PAID_US,PERP_COUNTRY_ATTACK_COUNTRY_DIFFERENCE_FLG,PERP_NATIONALITY_TARGET_NATIONALITY_DIFFERENCE_FLG,TARGET_NATIONALITY_ATTACK_COUNTRY_DIFFERENCE_FLG,NATIONALITY_OR_COUNTRY_DIFFERENCE_FLG,ETL_TIMESTAMP
1.97E+11,1973,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Aircraft (not at an airport),Royal Dutch Airlines,B-747,Netherlands,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Hostage(s) released by perpetrators,United Arab Emirates,United Arab Emirates,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x000000000000095F
1.97E+11,1973,00:00.0,United Kingdom,Western Europe,Coalisland,0,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irish Republican Army (IRA),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,Northern Ireland,0,NULL,NULL,NULL,NULL,0,0,1,1,0x0000000000000960
1.97E+11,1973,00:00.0,Italy,Western Europe,Rome,1,0,Airports & Aircraft,Aircraft (not at an airport),Lufthansa,B-737,Germany,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,5,10,NULL,NULL,NULL,NULL,Firearms,Automatic or Semi-Automatic Rifle,Explosives,Grenade,NULL,NULL,NULL,NULL,Submachine guns; Grenades,31,30,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,14,10,0,0,NULL,NULL,NULL,Kuwait,Kuwait,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000961
1.97E+11,1974,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Aircraft (not at an airport),British Airways,DC-10,Great Britain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arabs,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,Incendiary,Gasoline or Alcohol,Explosives,Unknown Explosive Type,NULL,NULL,NULL,NULL,Flammable liquid; Explosives,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,102,100,0,0,NULL,NULL,Hostage(s) released by perpetrators,Netherlands,Netherlands,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000962
1.97E+11,1974,00:00.0,Japan,East Asia,Itami,1,0,Airports & Aircraft,Aircraft (not at an airport),Japan Airlines,DC-8,Japan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Melee,Knife or Other Sharp Object,Explosives,Unknown Explosive Type,NULL,NULL,NULL,NULL,Knife; Bomb,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,Japan,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000963
1.97E+11,1974,00:00.0,United Arab Emirates,Middle East & North Africa,Dubai,1,0,Airports & Aircraft,Aircraft (not at an airport),British Airways,DC-10,Great Britain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Palestinians,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,Automatic firearm,1,0,NULL,NULL,0,0,2,0,NULL,NULL,0,0,NULL,NULL,NULL,1,35,40,0,0,NULL,NULL,Hostage(s) released by perpetrators,Tunisia,Tunisia,0,NULL,NULL,NULL,NULL,1,1,1,1,0x0000000000000964
1.98E+11,1975,00:00.0,Iraq,Middle East & North Africa,Mosul,1,0,Airports & Aircraft,Aircraft (not at an airport),Iraqi Airways,B-737,Iraq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Armed,0,0,0,0,0,0,1,0,0,0,1,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,Iran,Iran,1,5000000,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000965
1.98E+11,1976,00:00.0,Philippines,Southeast Asia,Cagayan De Oro,1,0,Airports & Aircraft,Aircraft (not at an airport),Philippine Airlines,BAC-111,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Hostage(s) released by perpetrators,Libya,Libya,1,300000,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000966
1.98E+11,1976,00:00.0,Philippines,Southeast Asia,Davao City,1,0,Airports & Aircraft,Aircraft (not at an airport),Philippine Airlines,BAC-111,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Muslim Rebels,NULL,NULL,NULL,NULL,NULL,6,10,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,Explosives,Grenade,NULL,NULL,NULL,NULL,Firearm; Grenades,13,10,NULL,NULL,3,0,25,30,NULL,NULL,3,0,NULL,NULL,NULL,1,87,90,0,0,NULL,NULL,Unknown,Zamboanga Philippines,Zamboanga Philippines,1,375000,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000967
1.98E+11,1976,00:00.0,Greece,Western Europe,Athens,1,0,Airports & Aircraft,Aircraft (not at an airport),Air France,Airbus A-300,France,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Palestine Liberation Organization (PLO),NULL,NULL,NULL,NULL,NULL,7,10,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,10,NULL,NULL,7,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1,257,260,0,0,NULL,NULL,Successful Rescue,Uganda,Uganda,0,NULL,NULL,NULL,NULL,1,1,1,1,0x0000000000000968
1.98E+11,1976,00:00.0,United States,North America,New York City,1,0,Airports & Aircraft,Aircraft (not at an airport),TWA,B-727,United States,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Croatian Freedom Fighters,NULL,NULL,NULL,NULL,NULL,5,10,NULL,NULL,NULL,NULL,Explosives,Unknown Explosive Type,Fake Weapons,NULL,NULL,NULL,NULL,NULL,Bomb; Fake bomb,1,0,1,0,0,0,3,0,3,0,0,0,NULL,NULL,NULL,1,92,90,0,0,92,90,Hostage(s) released by perpetrators,Paris,Paris,1,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000969
1.98E+11,1977,00:00.0,Ethiopia,Sub-Saharan Africa,Mekele,1,0,Airports & Aircraft,Aircraft (not at an airport),Ethiiopian Airlines,DC-3,Ethiopia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eritrean Liberation Front,Patrol Vessel,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,3,0,NULL,NULL,2,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Successful Rescue,NULL,Ethiopia,0,NULL,NULL,NULL,NULL,0,0,0,0,0x000000000000096A
1.98E+11,1977,00:00.0,United Kingdom,Western Europe,London,1,0,Airports & Aircraft,Aircraft (not at an airport),Gulf Air,VC-10,Bahrain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Explosives,Grenade,Firearms,Handgun,NULL,NULL,NULL,NULL,Grenades; Pistol,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,64,60,0,0,NULL,NULL,NULL,Qatar,Qatar,1,194000,NULL,NULL,NULL,NULL,NULL,1,1,0x000000000000096B
1.98E+11,1977,00:00.0,Chile,South America,Arica,1,0,Airports & Aircraft,Aircraft (not at an airport),Ladeco Airlines,B-727,Chile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,60,60,0,0,NULL,NULL,NULL,Peru,Peru,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x000000000000096C
1.98E+11,1977,00:00.0,France,Western Europe,Nice,1,0,Airports & Aircraft,Aircraft (not at an airport),Air France,Airbus A300,France,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Students,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,242,240,0,0,NULL,NULL,Successful Rescue,Italy,Italy,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x000000000000096D
1.98E+11,1977,00:00.0,India,South Asia,Bombay,1,0,Airports & Aircraft,Aircraft (not at an airport),Japan Airlines,DC-8,Japan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Japanese Red Army (JRA),NULL,NULL,NULL,NULL,NULL,5,10,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,Explosives,Grenade,NULL,NULL,NULL,NULL,Firearm; Grenades,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,146,150,9,10,NULL,NULL,Hostage(s) released by perpetrators,Algeria,Algeria,1,6000000,NULL,NULL,NULL,1,1,1,1,0x000000000000096E
1.98E+11,1977,00:00.0,Spain,Western Europe,Palma de Mallorca,1,0,Airports & Aircraft,Aircraft (not at an airport),Lufthansa Airlines,B-737,Germany,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red Army Faction (RAF),NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,Firearms,Handgun,Explosives,Unknown Explosive Type,Explosives,Grenade,NULL,NULL,Pistols; Plastic explosive; Grenades,4,0,NULL,NULL,3,0,11,10,NULL,NULL,1,0,NULL,NULL,NULL,1,92,90,0,0,NULL,NULL,Successful Rescue,Somalia,Somalia,1,15000000,NULL,NULL,NULL,1,0,1,1,0x000000000000096F
1.98E+11,1977,00:00.0,Malaysia,Southeast Asia,Unknown,1,0,Airports & Aircraft,Aircraft (not at an airport),Malaysian Airlines,Boeing 737 - 2H6 Flight 653,Malaysia,Airports & Aircraft,NULL,Malaysian Airlines,passengers,International,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Unknown Gun Type,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,Firearm; Firearm,100,100,1,0,1,0,0,0,0,0,0,0,NULL,NULL,NULL,1,100,100,1,0,NULL,NULL,Hostage(s) killed (not during rescue attempt),Singapore,Singapore,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000970
1.98E+11,1978,00:00.0,Cyprus,Western Europe,Nicosia,1,0,Journalists & Media,Newspaper Journalist/Staff/Facility,Newspaper Editor,Youssef Sebai,Egypt,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Guests at the Nicosia Hilton hotel,NULL,Airports & Aircraft,Aircraft (not at an airport),Airplane,Cypriot Airlines,Cyprus,Anti-Israeli extremists,NULL,NULL,NULL,NULL,NULL,2,0,2,0,1,Personal claim,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,No additional information available.,16,20,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,34,30,0,0,12,10,Combination,Cyprus,Cyprus,1,0,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000971
1.98E+11,1979,00:00.0,Tunisia,Middle East & North Africa,Tunis,1,0,Airports & Aircraft,Aircraft (not at an airport),Tunis Air,B-727,Tunisia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Fake Weapons,NULL,Fake Weapons,NULL,Fake Weapons,NULL,NULL,NULL,Starter pistol; Fake explosive; Fake weapon (unidentified),0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Hostage(s) released by perpetrators,Libya,Libya,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000972
1.98E+11,1979,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Aircraft (not at an airport),Middle East Airlines,B-707,Lebanon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shia Muslim extremists,NULL,NULL,NULL,NULL,NULL,6,10,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistols,0,0,NULL,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,82,80,0,0,82,80,Hostage(s) released by perpetrators,NULL,Lebanon,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000973
1.98E+11,1979,00:00.0,Norway,Western Europe,Oslo,1,0,Airports & Aircraft,Aircraft (not at an airport),"Aeroflot. Tupolev TU 504, Oslo to Moscow",NULL,Soviet Union,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anti-Soviet protest group,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,Incendiary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Incendiary,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,34,30,Hostage(s) released by perpetrators,Stockholm,Stockholm,1,0,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000974
1.98E+11,1979,00:00.0,Nicaragua,Central America & Caribbean,Managua,1,0,Airports & Aircraft,Aircraft (not at an airport),Executive airplane apparently belonging to Pres.*,NULL,Nicaragua,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,Submachine guns,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,1,0,Hostage(s) released by perpetrators,"San Jose, Costa Rica","San Jose, Costa Rica",1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000975
1.98E+11,1979,00:00.0,United States,North America,New York City,1,0,Airports & Aircraft,Aircraft (not at an airport),American,B-727,United States,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Serbian Nationalists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",NULL,NULL,NULL,NULL,NULL,NULL,Explosives,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,135,140,0,0,NULL,NULL,Hostage(s) released by perpetrators,Ireland,Ireland,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000976
1.98E+11,1979,00:00.0,Libya,Middle East & North Africa,Tripoli,1,0,Airports & Aircraft,Aircraft (not at an airport),Libyan Airlines,Boeing Flight 727,Libya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistol,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,66,70,Hostage(s) released by perpetrators,Cyprus,Cyprus,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000977
1.98E+11,1979,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Aircraft (not at an airport),Alitalia,DC-8,Italy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistols,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,186,190,0,0,NULL,NULL,Hostage(s) released by perpetrators,Iran,Iran,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000978
1.98E+11,1979,00:00.0,West Germany (FRG),Western Europe,Frankfurt,1,0,Airports & Aircraft,Aircraft (not at an airport),"Lufthansa, Boeing 727",NULL,Germany,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cologne,Cologne,1,0,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000979
1.98E+11,1979,00:00.0,Libya,Middle East & North Africa,Al-Khums,1,0,Airports & Aircraft,Aircraft (not at an airport),Arab Airways,Airplane,Libya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Firearms,Handgun,Explosives,Unknown Explosive Type,NULL,NULL,NULL,NULL,Pistols; Explosives,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,44,40,Hostage(s) released by perpetrators,Malta,Malta,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0x000000000000097A
1.98E+11,1980,00:00.0,Italy,Western Europe,Rome,1,0,Airports & Aircraft,Aircraft (not at an airport),Alitalia DC-9,NULL,Italy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistol,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Hostage(s) released by perpetrators,Libya,Libya,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0x000000000000097B
1.98E+11,1980,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Airport,"Middle East Airlines Beirut -Larnaca, Cyprus",NULL,Lebanon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shia Muslim extremists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,Explosives,Grenade,NULL,NULL,NULL,NULL,Pistol; Grenade,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,Beirut,Beirut,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0x000000000000097C
1.98E+11,1980,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Aircraft (not at an airport),Middle East Airlines,NULL,Lebanon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sons of the South (Shiite Muslim Group),NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistol,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Teheran,Teheran,1,0,NULL,NULL,NULL,0,0,0,0,0x000000000000097D
1.98E+11,1980,00:00.0,United States,North America,Atlanta,1,0,Airports & Aircraft,Aircraft (not at an airport),"Delta Airlines, Lockheed LA-1011",NULL,United States,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Black American Moslems,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistol,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,"Cuba, Havana","Cuba, Havana",1,0,NULL,NULL,NULL,0,0,0,0,0x000000000000097E
1.98E+11,1980,00:00.0,Iraq,Middle East & North Africa,Baghdad,1,0,Airports & Aircraft,Aircraft (not at an airport),Middle east airlines,Middle east,Multinational,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shia Muslim extremists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,NULL,NULL,Knife,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,137,140,Hostage(s) released by perpetrators,Beirut,Beirut,1,0,NULL,NULL,NULL,NULL,NULL,1,1,0x000000000000097F
1.98E+11,1980,00:00.0,Lebanon,Middle East & North Africa,Beirut,0,0,Airports & Aircraft,Aircraft (not at an airport),Air France,NULL,France,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shia Muslim extremists,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL,NULL,Firearms,Handgun,Explosives,Grenade,NULL,NULL,NULL,NULL,Pistols; Grenade,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,NULL,Lebanon,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000980
1.98E+11,1980,00:00.0,Paraguay,South America,Caaguazu,0,0,Transportation,Bus (excluding tourists),NULL,Bus(to go to Asuncion),Paraguay,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liga Agraria Campesina,NULL,NULL,NULL,NULL,NULL,30,30,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000981
1.98E+11,1980,00:00.0,Lebanon,Middle East & North Africa,Beirut,1,0,Airports & Aircraft,Aircraft (not at an airport),Middle East Airlines - Amman to Beirut,NULL,Lebanon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shia Muslim extremists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Firearms,Handgun,NULL,NULL,NULL,NULL,NULL,NULL,Pistol,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,Hostage(s) released by perpetrators,Beirut,Beirut,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000982
1.98E+11,1980,00:00.0,Lebanon,Middle East & North Africa,Beirut,0,0,Airports & Aircraft,Aircraft (not at an airport),Middle East Airlines,NULL,Lebanon,Private Citizens & Property,Unnamed Civilian/Unspecified,Middle Eastern Airlines,passengers and crew of ME Airlines flight,NULL,NULL,NULL,NULL,NULL,NULL,Shia Muslim extremists,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,Fake Weapons,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fake pistol,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,NULL,unknown,unknown,1,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000983
